cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
08,Chihuahua,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2017,63484.9950684699,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2018,68845.5994894248,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2020,72448.7852838936,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2010,48.2900978665637,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2011,34.9029755166305,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2012,36.6686456013032,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2013,30.9574367800565,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2014,24.6093908718178,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2015,27.2898829027728,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2016,30.651198991883177,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2017,28.4810338921399,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2018,26.4883910959368,Porcentaje
08,Chihuahua,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2019,22.9889468836352,Porcentaje
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2010,34523.2341310669,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2011,28487.2442891498,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2012,30418.3185713565,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2013,26867.3004425769,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2014,22807.4280050397,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2015,22818.5400191257,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2016,27273.4549987643,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2017,24493.1145139972,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2018,22740.1956745772,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2019,20859.8803697508,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2010,37270.1307900083,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2011,32612.6933704663,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2012,34858.6324310717,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2013,27867.1754428193,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2014,21955.5687268631,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2015,25158.0935220638,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2016,26513.9199390072,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2017,25455.4871213797,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2018,24942.5100680935,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2019,20825.7924813125,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2010,41902.6047091051,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2011,30562.0387231355,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2012,35951.57591090724,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2013,31669.0519335019,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2014,24294.587074615,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2015,31273.8867853827,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2016,34919.6716398329,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2017,28857.4327299674,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2018,28621.9335160819,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2019,23132.5892354423,Casos por cada 100 mil habitantes
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2010,34.523234131067,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2011,28.4872442891498,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2012,30.4183185713565,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2013,26.8673004425769,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2014,22.8074280050397,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2015,22.8185400191257,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2016,27.2734549987643,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2017,24.4931145139972,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2018,22.7401956745772,Porcentaje
08,Chihuahua,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2019,20.8598803697508,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2011,20.6410099884778,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2012,29.3379444948552,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2013,33.0864394029828,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2014,34.361013473621,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2015,32.6987206032998,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2016,31.1095149316837,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2017,32.5080067501213,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2018,35.901117836787,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2019,29.2279845889968,Porcentaje
08,Chihuahua,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2020,28.4042597102406,Porcentaje
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2011,341564,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2012,458970,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2013,564074,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2014,433096,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2015,433480,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2016,527728,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2017,504182,Personas
08,Chihuahua,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2018,581713,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2011,137491,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2012,146261,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2013,146549,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2014,222110,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2015,174026,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2016,270744,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2017,290840,Personas
08,Chihuahua,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2018,294220,Personas
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2011,27.94937103,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2012,35.16768652,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2013,42.01975833,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2014,47.13588448,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2015,43.3718708,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2016,52.44543944,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2017,47.4782783894942,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2018,53.2184559599245,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2019,53.9249195116383,Porcentaje
08,Chihuahua,0,Estatal,6200118580,Confianza en la policía,2020,52.4387620247718,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2011,46.7834203467364,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2012,35.5983098575494,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2013,36.5925843399978,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2014,32.0503427140691,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2015,28.0812499363005,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2016,28.15997293,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2017,32.2612018007253,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2018,37.4485981489708,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2019,34.0995381629667,Porcentaje
08,Chihuahua,0,Estatal,6200118581,Percepción de la inseguridad,2020,35.5294988603839,Porcentaje
08,Chihuahua,0,Estatal,6207046244,Percepción de confianza en los jueces,2016,58.6666242197899,Porcentaje
08,Chihuahua,0,Estatal,6207046244,Percepción de confianza en los jueces,2017,60.2378175142398,Porcentaje
08,Chihuahua,0,Estatal,6207046244,Percepción de confianza en los jueces,2018,62.4074661696718,Porcentaje
08,Chihuahua,0,Estatal,6207046244,Percepción de confianza en los jueces,2019,66.097344446264,Porcentaje
08,Chihuahua,0,Estatal,6207046244,Percepción de confianza en los jueces,2020,64.0673628596194,Porcentaje
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2011,514835,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2012,652424,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2013,711432,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2014,781790,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2015,679330,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2016,831208,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2017,814939,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2018,923983,Personas
08,Chihuahua,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2020,393816,Personas
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2010,32340.1145765873,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2011,33256.4136580247,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2012,31675.251257978,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2013,33067.6830522258,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2014,36019.1257084564,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2015,38474.5083263729,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2016,36009.51935375,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2017,43069.0190616484,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2018,42602.6765432726,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2019,37253.7659077479,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2011,75257.2003321981,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2012,70793.5630141621,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2013,73006.5996765435,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2014,77608.3801845857,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2015,78475.6191078155,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2016,84623.7041382347,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2017,85673.60436163694,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2018,88316.682607613,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2020,85778.9699313368,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2011,48581.0322170139,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2012,45372.5071660359,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2013,46295.4659973056,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2014,51501.4333814076,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2015,48517.5571703107,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2016,56762.6247515842,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2017,63275.0806436427,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2018,67402.9754881769,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2020,62077.4031136403,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2011,63386.4250699195,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2012,60991.2457350348,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2013,61805.9513230714,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2014,64093.4202745068,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2015,65868.4066208576,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2016,76218.5082887542,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2017,76814.956335831,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2018,78445.5279245819,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2020,75246.1899296572,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2010,51.2816194734422,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2011,40.0145319048454,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2012,39.0752416148895,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2013,40.869243521534,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2014,45.6455242857259,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2015,43.7453973076553,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2016,42.13762524102375,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2017,52.7903757220583,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2018,51.459961056411,Porcentaje
09,Ciudad de México,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2019,43.7680722179265,Porcentaje
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2010,28794.6620206985,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2011,31081.1585678795,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2012,29469.8442523898,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2013,30815.9045255819,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2014,36079.2762368592,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2015,36766.9566672695,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2016,35639.3841096177,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2017,40300.9068381133,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2018,40472.6766633218,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2019,35238.1804363831,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2010,36308.200138429,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2011,35661.7192389712,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2012,33860.2552620998,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2013,35861.4820908497,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2014,35949.0545754448,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2015,40514.7306883266,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2016,36428.3107678799,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2017,46342.9361656736,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2018,45129.7075486433,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2019,39555.5179702973,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2010,44054.9925300781,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2011,40790.4774823253,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2012,49198.2162776816,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2013,51786.4591070314,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2014,59544.9467510347,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2015,52717.760910749,Casos por cada 100 mil habitantes
09,Ciudad de México,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2016,49912.5557842531,Casos por cada 100 mil habitantes
